"","B.Code","A.Level.Name","D.Item","D.Type","D.Amount","D.Unit.Amount","D.Unit.Time","D.Unit.Animals","DC.Is.Dry","D.Ad.lib","D.Item.Group","Source","Units","T.Animals","Out.WG.Start","Out.WG.Unit","basal_intake_status","Prediction_Source","Prediction_Source.from_AName","from_feed_intake","T.Name","T.Control","D.Item_raw","Ingredient_Category","Ingredient_Category_orig","Category_Source.x","Category_Source.y"
"727","BO1055","rice d2","rice polish","Crop Byproduct",2250.6,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",6,6.82,"kg",NA,NA,NA,FALSE,"Rice D2","no","rice polish","High-starch","High-starch",NA,NA
"728","BO1055","rice d2","molasses","Crop Byproduct",204.6,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",6,6.82,"kg",NA,NA,NA,FALSE,"Rice D2","no","unspecified molasses","High-starch","High-starch",NA,NA
"729","BO1056","cs","maize straw ensiled urea treated wilted","Crop Byproduct",1e+06,"g","experiment",NA,"Yes",NA,NA,"camel","g;experiment;NA",4,62.88,"kg",NA,NA,NA,FALSE,"CS","yes","maize straw ensiled urea treated wilted","Poor forage","Poor forage",NA,NA
"730","BO1059","control diet","wheat straw","Crop Byproduct",205,"g","day","individual","Yes",NA,NA,"camel","% Body Mass;day;individual",9,20.5,"kg",NA,NA,NA,FALSE,"Control Diet","no","wheat straw","Poor forage","Poor forage",NA,NA
"731","BO1059","sbls with 0.3% urea","lime","Supplement",1.4,"%","day","individual","Yes",NA,"SBLS (0.3%) Urea","camel","%;day;individual",9,20.7,"kg",NA,NA,NA,FALSE,"SBLS with 0.3% urea","no","lime","Mineral/Vitamin","Mineral/Vitamin",NA,NA
"732","BO1059","sbls with 0.3% urea","sugar beet leaves ensiled wilted","Crop Byproduct",NA,NA,NA,NA,"Yes","Yes","SBLS (0.3%) Urea","camel","NA;NA;NA",9,20.7,"kg",NA,NA,NA,FALSE,"SBLS with 0.3% urea","no","sugar beet leaves ensiled wilted","Good forage","Good forage",NA,NA
"733","BO1059","sbls with 0.3% urea","molasses","Crop Byproduct",5,"%","day","individual","Yes",NA,"SBLS (0.3%) Urea","camel","%;day;individual",9,20.7,"kg",NA,NA,NA,FALSE,"SBLS with 0.3% urea","no","unspecified molasses","High-starch","High-starch",NA,NA
"734","BO1059","sbls with 0.3% urea","urea","Supplement",3,"%","day","individual","Yes",NA,"SBLS (0.3%) Urea","camel","%;day;individual",9,20.7,"kg",NA,NA,NA,FALSE,"SBLS with 0.3% urea","no","urea","Mineral/Vitamin","Mineral/Vitamin",NA,NA
"735","BO1059","sbls with 0.3% urea","mineral","Supplement",1,"%","day","individual","Yes",NA,"SBLS (0.3%) Urea","camel","%;day;individual",9,20.7,"kg",NA,NA,NA,FALSE,"SBLS with 0.3% urea","no","mineral","Mineral/Vitamin","Mineral/Vitamin",NA,NA
"736","BO1059","sbls with 0.6% urea","urea","Supplement",6,"%","day","individual","Yes",NA,"SBLS (0.6%) Urea","camel","%;day;individual",9,21,"kg",NA,NA,NA,FALSE,"SBLS with 0.6% urea","no","urea","Mineral/Vitamin","Mineral/Vitamin",NA,NA
"737","BO1059","sbls with 0.6% urea","mineral","Supplement",1,"%","day","individual","Yes",NA,"SBLS (0.6%) Urea","camel","%;day;individual",9,21,"kg",NA,NA,NA,FALSE,"SBLS with 0.6% urea","no","mineral","Mineral/Vitamin","Mineral/Vitamin",NA,NA
"738","BO1059","sbls with 0.6% urea","molasses","Crop Byproduct",5,"%","day","individual","Yes",NA,"SBLS (0.6%) Urea","camel","%;day;individual",9,21,"kg",NA,NA,NA,FALSE,"SBLS with 0.6% urea","no","unspecified molasses","High-starch","High-starch",NA,NA
"739","BO1059","sbls with 0.6% urea","lime","Supplement",1.4,"%","day","individual","Yes",NA,"SBLS (0.6%) Urea","camel","%;day;individual",9,21,"kg",NA,NA,NA,FALSE,"SBLS with 0.6% urea","no","lime","Mineral/Vitamin","Mineral/Vitamin",NA,NA
"740","BO1059","sbls with 0.6% urea","sugar beet leaves ensiled wilted","Crop Byproduct",NA,NA,NA,NA,"Yes","Yes","SBLS (0.6%) Urea","camel","NA;NA;NA",9,21,"kg",NA,NA,NA,FALSE,"SBLS with 0.6% urea","no","sugar beet leaves ensiled wilted","Good forage","Good forage",NA,NA
"741","BO1060","diet 1","rice husk fermented","Crop Byproduct",434.3712,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",5,12.99,"kg",NA,NA,NA,FALSE,"Diet 1","yes","rice husk fermented","Poor forage","Poor forage",NA,NA
"742","BO1060","diet 2","molasses","Crop Byproduct",4.5569,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",5,13,"kg",NA,NA,NA,FALSE,"Diet 2","no","unspecified molasses","High-starch","High-starch",NA,NA
"743","BO1060","diet 2","rice husk fermented","Crop Byproduct",432.9055,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",5,13,"kg",NA,NA,NA,FALSE,"Diet 2","no","rice husk fermented","Poor forage","Poor forage",NA,NA
"744","BO1060","diet 3","molasses","Crop Byproduct",9.2612,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",5,13,"kg",NA,NA,NA,FALSE,"Diet 3","no","unspecified molasses","High-starch","High-starch",NA,NA
"745","BO1060","diet 3","rice husk fermented","Crop Byproduct",435.2764,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",5,13,"kg",NA,NA,NA,FALSE,"Diet 3","no","rice husk fermented","Poor forage","Poor forage",NA,NA
"746","BO1060","diet 4","rice husk fermented","Crop Byproduct",430.7667,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",5,12.98,"kg",NA,NA,NA,FALSE,"Diet 4","no","rice husk fermented","Poor forage","Poor forage",NA,NA
"747","BO1060","diet 4","molasses","Crop Byproduct",13.8957,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",5,12.98,"kg",NA,NA,NA,FALSE,"Diet 4","no","unspecified molasses","High-starch","High-starch",NA,NA
"748","BO1060","diet 5","rice husk fermented","Crop Byproduct",429.5388,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",5,12.98,"kg",NA,NA,NA,FALSE,"Diet 5","no","rice husk fermented","Poor forage","Poor forage",NA,NA
"749","BO1060","diet 5","molasses","Crop Byproduct",18.6756,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",5,12.98,"kg",NA,NA,NA,FALSE,"Diet 5","no","unspecified molasses","High-starch","High-starch",NA,NA
"750","BO1061","mucuna meal 16% (rfm)","mucuna pruriens seed alkali treated boiled ground","Forage Plants",12.3216,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",15,NA,NA,NA,NA,NA,FALSE,"Mucuna meal 16% (RFM)","no","mucuna pruriens seed alkali treated boiled ground","High-starch","High-starch",NA,NA
"751","BO1061","mucuna meal 16% (rfm)","maize","Crop Product",34.6545,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",15,NA,NA,NA,NA,NA,FALSE,"Mucuna meal 16% (RFM)","no","maize","High-starch","High-starch",NA,NA
"752","BO1061","mucuna meal 16% (rfm)","maize offal","Crop Byproduct",10.7814,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",15,NA,NA,NA,NA,NA,FALSE,"Mucuna meal 16% (RFM)","no","maize bran","Good forage","Good forage",NA,NA
"753","BO1061","protein isolate meal 5% (rim)","maize offal","Crop Byproduct",10.7772,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",15,NA,NA,NA,NA,NA,FALSE,"protein isolate meal 5% (RIM)","no","maize bran","Good forage","Good forage",NA,NA
"754","BO1061","protein isolate meal 5% (rim)","maize","Crop Product",43.1088,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",15,NA,NA,NA,NA,NA,FALSE,"protein isolate meal 5% (RIM)","no","maize","High-starch","High-starch",NA,NA
"755","BO1061","protein isolate meal 5% (rim)","mucuna pruriens protein isolate alkali treated boiled decorticated ground","Forage Plants",3.849,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",15,NA,NA,NA,NA,NA,FALSE,"protein isolate meal 5% (RIM)","no","mucuna pruriens protein isolate alkali treated boiled decorticated ground","Protein","Protein",NA,NA
"756","BO1061","soybean meal 7% (rts)","maize","Crop Product",39.315,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",15,NA,NA,NA,NA,NA,FALSE,"soybean meal 7% (RTS)","yes","maize","High-starch","High-starch",NA,NA
"757","BO1061","soybean meal 7% (rts)","soybean ground","Crop Product",5.5041,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",15,NA,NA,NA,NA,NA,FALSE,"soybean meal 7% (RTS)","yes","soybean ground","Protein","Protein",NA,NA
"758","BO1061","soybean meal 7% (rts)","maize offal","Crop Byproduct",14.1534,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",15,NA,NA,NA,NA,NA,FALSE,"soybean meal 7% (RTS)","yes","maize bran","Good forage","Good forage",NA,NA
"759","BO1062","control diet","soybean full fat ground","Crop Product",1.32435642857143,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"Control Diet","yes","soybean full fat ground","High-fat","High-fat",NA,NA
"760","BO1062","control diet","maize ground","Crop Product",18.24843,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"Control Diet","yes","maize ground","High-starch","High-starch",NA,NA
"761","BO1062","control diet","soybean ground","Crop Product",5.138085,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"Control Diet","yes","soybean ground","Protein","Protein",NA,NA
"762","BO1062","enz0","maize ground","Crop Product",16.3822403571429,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"ENZ0","no","maize ground","High-starch","High-starch",NA,NA
"763","BO1062","enz0","moringa oleifera leaves ground","Forage Plants",2.61321428571429,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"ENZ0","no","moringa oleifera leaves ground","Good forage","Good forage",NA,NA
"764","BO1062","enz0","soybean ground","Crop Product",1.84231607142857,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"ENZ0","no","soybean ground","Protein","Protein",NA,NA
"765","BO1062","enz0","soybean full fat ground","Crop Product",3.88323642857143,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"ENZ0","no","soybean full fat ground","High-fat","High-fat",NA,NA
"766","BO1062","enz100","moringa oleifera leaves ground","Forage Plants",2.56821428571429,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"ENZ100","no","moringa oleifera leaves ground","Good forage","Good forage",NA,NA
"767","BO1062","enz100","enzyme","Supplement",0.256821428571429,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"ENZ100","no","enzyme","Mineral/Vitamin","Mineral/Vitamin",NA,NA
"768","BO1062","enz100","maize ground","Crop Product",16.1001353571429,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"ENZ100","no","maize ground","High-starch","High-starch",NA,NA
"769","BO1062","enz100","soybean full fat ground","Crop Product",3.81636642857143,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"ENZ100","no","soybean full fat ground","High-fat","High-fat",NA,NA
"770","BO1062","enz100","soybean ground","Crop Product",1.81059107142857,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"ENZ100","no","soybean ground","Protein","Protein",NA,NA
"771","BO1062","enz25","soybean full fat ground","Crop Product",3.82379642857143,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"ENZ25","no","soybean full fat ground","High-fat","High-fat",NA,NA
"772","BO1062","enz25","moringa oleifera leaves ground","Forage Plants",2.57321428571429,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"ENZ25","no","moringa oleifera leaves ground","Good forage","Good forage",NA,NA
"773","BO1062","enz25","maize ground","Crop Product",16.1314803571429,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"ENZ25","no","maize ground","High-starch","High-starch",NA,NA
"774","BO1062","enz25","soybean ground","Crop Product",1.81411607142857,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"ENZ25","no","soybean ground","Protein","Protein",NA,NA
"775","BO1062","enz25","enzyme","Supplement",0.0643303571428573,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"ENZ25","no","enzyme","Mineral/Vitamin","Mineral/Vitamin",NA,NA
"776","BO1062","enz50","soybean full fat ground","Crop Product",3.91561,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"ENZ50","no","soybean full fat ground","High-fat","High-fat",NA,NA
"777","BO1062","enz50","enzyme","Supplement",0.13175,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"ENZ50","no","enzyme","Mineral/Vitamin","Mineral/Vitamin",NA,NA
"778","BO1062","enz50","moringa oleifera leaves ground","Forage Plants",2.635,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"ENZ50","no","moringa oleifera leaves ground","Good forage","Good forage",NA,NA
"779","BO1062","enz50","maize ground","Crop Product",16.518815,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"ENZ50","no","maize ground","High-starch","High-starch",NA,NA
"780","BO1062","enz50","soybean ground","Crop Product",1.857675,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"ENZ50","no","soybean ground","Protein","Protein",NA,NA
"781","BO1062","enz75","maize ground","Crop Product",16.4494082142857,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"ENZ75","no","maize ground","High-starch","High-starch",NA,NA
"782","BO1062","enz75","soybean ground","Crop Product",1.84986964285714,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"ENZ75","no","soybean ground","Protein","Protein",NA,NA
"783","BO1062","enz75","enzyme","Supplement",0.196794642857143,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"ENZ75","no","enzyme","Mineral/Vitamin","Mineral/Vitamin",NA,NA
"784","BO1062","enz75","moringa oleifera leaves ground","Forage Plants",2.62392857142857,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"ENZ75","no","moringa oleifera leaves ground","Good forage","Good forage",NA,NA
"785","BO1062","enz75","soybean full fat ground","Crop Product",3.89915785714286,"g","day","individual","Yes",NA,NA,"camel","g/kg;day;individual",11,0.1709,"kg",NA,NA,NA,FALSE,"ENZ75","no","soybean full fat ground","High-fat","High-fat",NA,NA
"786","BO1064","baobab diet","chloris gayana dried","Forage Plants",875.333333333332,"g","day","individual","Yes",NA,NA,"camel","%;day;individual",10,179,"kg",NA,NA,NA,FALSE,"Baobab Diet","no","chloris gayana dried","Poor forage","Poor forage",NA,NA
"787","BO1064","baobab diet","adansonia digitata seed ground","Crop Byproduct",1212,"g","day","individual","Yes",NA,NA,"camel","%;day;individual",10,179,"kg",NA,NA,NA,FALSE,"Baobab Diet","no","adansonia digitata seed ground","Protein","Protein",NA,NA
"788","BO1064","baobab diet","bracharia decumbens dried","Forage Plants",875.333333333332,"g","day","individual","Yes",NA,NA,"camel","%;day;individual",10,179,"kg",NA,NA,NA,FALSE,"Baobab Diet","no","bracharia decumbens dried","Poor forage","Poor forage",NA,NA
"789","BO1064","baobab diet","maize offal","Crop Byproduct",1212,"g","day","individual","Yes",NA,NA,"camel","%;day;individual",10,179,"kg",NA,NA,NA,FALSE,"Baobab Diet","no","maize bran","Good forage","Good forage",NA,NA
"790","BO1064","baobab diet","cynodon nlemfuensis dried","Forage Plants",875.333333333332,"g","day","individual","Yes",NA,NA,"camel","%;day;individual",10,179,"kg",NA,NA,NA,FALSE,"Baobab Diet","no","cynodon nlemfuensis dried","Poor forage","Poor forage",NA,NA
"791","BO1064","soybean diet","bracharia decumbens dried","Forage Plants",981.366666666668,"g","day","individual","Yes",NA,NA,"camel","%;day;individual",10,171,"kg",NA,NA,NA,FALSE,"Soybean Diet","yes","bracharia decumbens dried","Poor forage","Poor forage",NA,NA
"792","BO1064","soybean diet","maize offal","Crop Byproduct",948.1,"g","day","individual","Yes",NA,NA,"camel","%;day;individual",10,171,"kg",NA,NA,NA,FALSE,"Soybean Diet","yes","maize bran","Good forage","Good forage",NA,NA
"793","BO1064","soybean diet","chloris gayana dried","Forage Plants",981.366666666668,"g","day","individual","Yes",NA,NA,"camel","%;day;individual",10,171,"kg",NA,NA,NA,FALSE,"Soybean Diet","yes","chloris gayana dried","Poor forage","Poor forage",NA,NA
"794","BO1064","soybean diet","cynodon nlemfuensis dried","Forage Plants",981.366666666668,"g","day","individual","Yes",NA,NA,"camel","%;day;individual",10,171,"kg",NA,NA,NA,FALSE,"Soybean Diet","yes","cynodon nlemfuensis dried","Poor forage","Poor forage",NA,NA
"795","BO1064","soybean diet","soybean ground","Crop Product",1097.8,"g","day","individual","Yes",NA,NA,"camel","%;day;individual",10,171,"kg",NA,NA,NA,FALSE,"Soybean Diet","yes","soybean ground","Protein","Protein",NA,NA
"796","BO1064","vachellia diet","maize offal","Crop Byproduct",870,"g","day","individual","Yes",NA,NA,"camel","%;day;individual",10,179,"kg",NA,NA,NA,FALSE,"Vachellia Diet","no","maize bran","Good forage","Good forage",NA,NA
"797","BO1064","vachellia diet","cynodon nlemfuensis dried","Forage Plants",435,"g","day","individual","Yes",NA,NA,"camel","%;day;individual",10,179,"kg",NA,NA,NA,FALSE,"Vachellia Diet","no","cynodon nlemfuensis dried","Poor forage","Poor forage",NA,NA
"798","BO1064","vachellia diet","bracharia decumbens dried","Forage Plants",435,"g","day","individual","Yes",NA,NA,"camel","%;day;individual",10,179,"kg",NA,NA,NA,FALSE,"Vachellia Diet","no","bracharia decumbens dried","Poor forage","Poor forage",NA,NA
"799","BO1064","vachellia diet","chloris gayana dried","Forage Plants",435,"g","day","individual","Yes",NA,NA,"camel","%;day;individual",10,179,"kg",NA,NA,NA,FALSE,"Vachellia Diet","no","chloris gayana dried","Poor forage","Poor forage",NA,NA
"800","BO1064","vachellia diet","vachellia polyacantha leaves ground","Forage Plants",2175,"g","day","individual","Yes",NA,NA,"camel","%;day;individual",10,179,"kg",NA,NA,NA,FALSE,"Vachellia Diet","no","vachellia polyacantha leaves ground","Good forage","Good forage",NA,NA
"801","BO1065","molm0","oat ground","Crop Product",51.86,"g","day","individual","Yes",NA,NA,"camel","%;day;individual",6,7,"kg",NA,NA,NA,FALSE,"MOLM0","yes","oat ground","High-starch","High-starch",NA,NA
"802","BO1065","molm0","rice offal","Crop Byproduct",103.72,"g","day","individual","Yes",NA,NA,"camel","%;day;individual",6,7,"kg",NA,NA,NA,FALSE,"MOLM0","yes","rice bran","High-fat","High-fat",NA,NA
"803","BO1065","molm0","palm kernel cake","Crop Byproduct",49.91525,"g","day","individual","Yes",NA,NA,"camel","%;day;individual",6,7,"kg",NA,NA,NA,FALSE,"MOLM0","yes","palm kernel cake","High-fat","High-fat",NA,NA
"804","BO1065","molm100","rice offal","Crop Byproduct",87.395,"g","day","individual","Yes",NA,NA,"camel","%;day;individual",6,7,"kg",NA,NA,NA,FALSE,"MOLM100","no","rice bran","High-fat","High-fat",NA,NA
"805","BO1065","molm100","moringa oleifera leaves dried ground","Forage Plants",24.97,"g","day","individual","Yes",NA,NA,"camel","%;day;individual",6,7,"kg",NA,NA,NA,FALSE,"MOLM100","no","moringa oleifera leaves dried ground","Protein",NA,NA,"Nearest-window"
"806","BO1065","molm100","palm kernel cake","Crop Byproduct",41.92463,"g","day","individual","Yes",NA,NA,"camel","%;day;individual",6,7,"kg",NA,NA,NA,FALSE,"MOLM100","no","palm kernel cake","High-fat","High-fat",NA,NA
"807","BO1065","molm100","oat ground","Crop Product",43.59762,"g","day","individual","Yes",NA,NA,"camel","%;day;individual",6,7,"kg",NA,NA,NA,FALSE,"MOLM100","no","oat ground","High-starch","High-starch",NA,NA
"808","BO1065","molm50","moringa oleifera leaves dried ground","Forage Plants",13.345,"g","day","individual","Yes",NA,NA,"camel","%;day;individual",6,6.8,"kg",NA,NA,NA,FALSE,"MOLM50","no","moringa oleifera leaves dried ground","Protein",NA,NA,"Nearest-window"
"809","BO1065","molm50","palm kernel cake","Crop Byproduct",48.73594,"g","day","individual","Yes",NA,NA,"camel","%;day;individual",6,6.8,"kg",NA,NA,NA,FALSE,"MOLM50","no","palm kernel cake","High-fat","High-fat",NA,NA
"810","BO1065","molm50","oat ground","Crop Product",50.68431,"g","day","individual","Yes",NA,NA,"camel","%;day;individual",6,6.8,"kg",NA,NA,NA,FALSE,"MOLM50","no","oat ground","High-starch","High-starch",NA,NA
"811","BO1065","molm50","rice offal","Crop Byproduct",98.753,"g","day","individual","Yes",NA,NA,"camel","%;day;individual",6,6.8,"kg",NA,NA,NA,FALSE,"MOLM50","no","rice bran","High-fat","High-fat",NA,NA
"812","BO1066","control","barley","Crop Product",120,"g","day","individual","Yes",NA,NA,"camel","g;day;individual",8,17.83,"kg",NA,NA,NA,FALSE,"Control","yes","barley","High-starch","High-starch",NA,NA
"813","BO1066","control","maize","Crop Product",180,"g","day","individual","Yes",NA,NA,"camel","g;day;individual",8,17.83,"kg",NA,NA,NA,FALSE,"Control","yes","maize","High-starch","High-starch",NA,NA
"814","BO1066","control","soybean ground","Crop Product",45,"g","day","individual","Yes",NA,NA,"camel","g;day;individual",8,17.83,"kg",NA,NA,NA,FALSE,"Control","yes","soybean ground","Protein","Protein",NA,NA
"815","BO1066","control","wheat offal","Crop Byproduct",225,"g","day","individual","Yes",NA,NA,"camel","g;day;individual",8,17.83,"kg",NA,NA,NA,FALSE,"Control","yes","wheat bran","Good forage","Good forage",NA,NA
"816","BO1066","rrf","fava bean","Crop Product",174,"g","day","individual","Yes",NA,NA,"camel","g;day;individual",8,17.83,"kg",NA,NA,NA,FALSE,"RRF","no","fava bean","Poor forage","Poor forage",NA,NA
"817","BO1066","rrf","wheat offal","Crop Byproduct",48,"g","day","individual","Yes",NA,NA,"camel","g;day;individual",8,17.83,"kg",NA,NA,NA,FALSE,"RRF","no","wheat bran","Good forage","Good forage",NA,NA
"818","BO1066","rrf","barley","Crop Product",132,"g","day","individual","Yes",NA,NA,"camel","g;day;individual",8,17.83,"kg",NA,NA,NA,FALSE,"RRF","no","barley","High-starch","High-starch",NA,NA
"819","BO1066","rrf","rosemary residues dried ground","Crop Byproduct",198,"g","day","individual","Yes",NA,NA,"camel","g;day;individual",8,17.83,"kg",NA,NA,NA,FALSE,"RRF","no","rosemary residues dried ground","Poor forage","Poor forage",NA,NA
"820","BO1066","rrs","wheat offal","Crop Byproduct",66,"g","day","individual","Yes",NA,NA,"camel","g;day;individual",8,17.83,"kg",NA,NA,NA,FALSE,"RRS","no","wheat bran","Good forage","Good forage",NA,NA
"821","BO1066","rrs","barley","Crop Product",234,"g","day","individual","Yes",NA,NA,"camel","g;day;individual",8,17.83,"kg",NA,NA,NA,FALSE,"RRS","no","barley","High-starch","High-starch",NA,NA
"822","BO1066","rrs","soybean ground","Crop Product",96,"g","day","individual","Yes",NA,NA,"camel","g;day;individual",8,17.83,"kg",NA,NA,NA,FALSE,"RRS","no","soybean ground","Protein","Protein",NA,NA
"823","BO1066","rrs","rosemary residues dried ground","Crop Byproduct",186,"g","day","individual","Yes",NA,NA,"camel","g;day;individual",8,17.83,"kg",NA,NA,NA,FALSE,"RRS","no","rosemary residues dried ground","Poor forage","Poor forage",NA,NA
"824","BO1067","0ms","maize","Crop Product",288.96,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",6,18.83,"kg",NA,NA,NA,FALSE,"0MS","yes","maize","High-starch","High-starch",NA,NA
"825","BO1067","15ms","maize","Crop Product",248.88,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",6,19.71,"kg",NA,NA,NA,FALSE,"15MS","no","maize","High-starch","High-starch",NA,NA
"826","BO1067","15ms","mango seed crushed dried","Crop Byproduct",43.92,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",6,19.71,"kg",NA,NA,NA,FALSE,"15MS","no","mango seed crushed dried","High-starch","High-starch",NA,NA
"827","BO1067","30ms","maize","Crop Product",215.04,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",6,19.33,"kg",NA,NA,NA,FALSE,"30MS","no","maize","High-starch","High-starch",NA,NA
"828","BO1067","30ms","mango seed crushed dried","Crop Byproduct",92.16,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",6,19.33,"kg",NA,NA,NA,FALSE,"30MS","no","mango seed crushed dried","High-starch","High-starch",NA,NA
"829","BO1068","10% flaxseed (t3)","flaxseed","Crop Product",228.481,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",8,39.6,"kg",NA,NA,NA,FALSE,"10% flaxseed (T3)","no","flaxseed","High-fat","High-fat",NA,NA
"830","BO1068","10% full fat soya (t1)","soybean full fat","Crop Product",221.062,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",8,39.6,"kg",NA,NA,NA,FALSE,"10% full fat soya (T1)","no","soybean full fat","High-fat","High-fat",NA,NA
"831","BO1068","5% flaxseed + 5% full fat soya (t2)","soybean full fat","Crop Product",110.697,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",8,39.6,"kg",NA,NA,NA,FALSE,"5% flaxseed + 5% full fat soya (T2)","no","soybean full fat","High-fat","High-fat",NA,NA
"832","BO1068","5% flaxseed + 5% full fat soya (t2)","flaxseed","Crop Product",110.697,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",8,39.6,"kg",NA,NA,NA,FALSE,"5% flaxseed + 5% full fat soya (T2)","no","flaxseed","High-fat","High-fat",NA,NA
"833","BO1069","bg diet","brachiaria brizantha dried","Forage Plants",428,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",8,16.7,"kg",NA,NA,NA,FALSE,"BG diet","no","brachiaria brizantha dried","Poor forage","Poor forage",NA,NA
"834","BO1069","cg diet","cenchrus ciliaris dried","Forage Plants",439.2,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",8,16.3,"kg",NA,NA,NA,FALSE,"CG diet","no","cenchrus ciliaris dried","Poor forage","Poor forage",NA,NA
"835","BO1069","mrg diet","rice offal","Crop Byproduct",203.08,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",8,16.3,"kg",NA,NA,NA,FALSE,"MRG diet","yes","rice bran","High-fat","High-fat",NA,NA
"836","BO1069","mrg diet","maize offal","Crop Byproduct",203.08,"g","day","individual","Yes",NA,NA,"camel","% Diet;day;individual",8,16.3,"kg",NA,NA,NA,FALSE,"MRG diet","yes","maize bran","Good forage","Good forage",NA,NA
