"","B.Code","A.Level.Name","ED.Intake.Item","ED.Intake.Item.Raw","ED.Mean.T","ED.Error","Out.Subind","P.Product","is_entire_diet","is_group","T.Animals","Out.Unit.Animals","Out.Unit.Time","Out.Unit.Amount","Out.WG.Start","Out.WG.Unit","ED_item_clean"
"600","BO1084","Elephant grass ensiled with 20% Dolichos lablab","Wheat Bran","Wheat Bran",0.3081,5.2922,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",19.5,"kg","wheat bran"
"601","BO1084","Elephant grass ensiled with 30% Dolichos lablab","Entire Diet","Entire Diet",0.9549,22.53,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",19.2,"kg","entire diet"
"602","BO1084","Elephant grass ensiled with 30% Dolichos lablab","Pennisetum purpureum||Chopping||Ensilation;Dolichos lablab||Chopping||Ensilation","Pennisetum purpureum||Chopping||Ensilation;Dolichos lablab||Chopping||Ensilation",0.6354,19.469,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",19.2,"kg","pennisetum purpureum||chopping||ensilation;dolichos lablab||chopping||ensilation"
"603","BO1084","Elephant grass ensiled with 30% Dolichos lablab","Wheat Bran","Wheat Bran",0.3195,5.2922,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",19.2,"kg","wheat bran"
"604","BO1085","Control Diet","Entire Diet","Entire Diet",1.25,20,"Feed Intake",NA,TRUE,NA,7,"individual","day","kg",25.41,"kg","entire diet"
"605","BO1085","Diet 1","Entire Diet","Entire Diet",1.24,20,"Feed Intake",NA,TRUE,NA,7,"individual","day","kg",25.02,"kg","entire diet"
"606","BO1085","Diet 2","Entire Diet","Entire Diet",1.23,20,"Feed Intake",NA,TRUE,NA,7,"individual","day","kg",24.6,"kg","entire diet"
"607","BO1085","Diet 3","Entire Diet","Entire Diet",1.24,20,"Feed Intake",NA,TRUE,NA,7,"individual","day","kg",24.58,"kg","entire diet"
"608","BO1085","Diet 4","Entire Diet","Entire Diet",1.19,20,"Feed Intake",NA,TRUE,NA,7,"individual","day","kg",24.82,"kg","entire diet"
"609","BO1085","Diet 5","Entire Diet","Entire Diet",1.28,20,"Feed Intake",NA,TRUE,NA,7,"individual","day","kg",24.5,"kg","entire diet"
"610","BO1085","Diet 6","Entire Diet","Entire Diet",1.16,20,"Feed Intake",NA,TRUE,NA,7,"individual","day","kg",24.77,"kg","entire diet"
"611","BO1087","T1 (100% NSC)","Entire Diet","Entire Diet",0.82504,43.8,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",17.96,"kg","entire diet"
"612","BO1087","T1 (100% NSC)","Natural Pasture||Chopping||Drying;Molasses","Natural Pasture||Chopping||Drying;Molasses",0.55273,43.84,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",17.96,"kg","natural pasture||chopping||drying;molasses"
"613","BO1087","T1 (100% NSC)","Vigna unguiculata||Chopping||Drying||Sewinet variety; Noug Cake","Vigna unguiculata||Chopping||Drying||Sewinet variety; Noug Cake",0.2723,6.48,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",17.96,"kg","vigna unguiculata||chopping||drying||sewinet variety; noug cake"
"614","BO1087","T2 (75 NSC:25 CSH %)","Entire Diet","Entire Diet",0.85079,43.8,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",18.1,"kg","entire diet"
"615","BO1087","T2 (75 NSC:25 CSH %)","Natural Pasture||Chopping||Drying;Molasses","Natural Pasture||Chopping||Drying;Molasses",0.54455,43.84,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",18.1,"kg","natural pasture||chopping||drying;molasses"
"616","BO1087","T2 (75 NSC:25 CSH %)","Vigna unguiculata||Chopping||Drying||Sewinet variety; Noug Cake","Vigna unguiculata||Chopping||Drying||Sewinet variety; Noug Cake",0.30624,6.48,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",18.1,"kg","vigna unguiculata||chopping||drying||sewinet variety; noug cake"
"617","BO1087","T3 (50 NSC:50 CSH %)","Entire Diet","Entire Diet",0.864,43.8,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",18.23,"kg","entire diet"
"618","BO1087","T3 (50 NSC:50 CSH %)","Natural Pasture||Chopping||Drying;Molasses","Natural Pasture||Chopping||Drying;Molasses",0.51796,43.84,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",18.23,"kg","natural pasture||chopping||drying;molasses"
"619","BO1087","T3 (50 NSC:50 CSH %)","Vigna unguiculata||Chopping||Drying||Sewinet variety; Noug Cake","Vigna unguiculata||Chopping||Drying||Sewinet variety; Noug Cake",0.34604,6.48,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",18.23,"kg","vigna unguiculata||chopping||drying||sewinet variety; noug cake"
"620","BO1087","T4 (25 NSC:75 CSH %)","Entire Diet","Entire Diet",0.88758,43.8,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",18.43,"kg","entire diet"
"621","BO1087","T4 (25 NSC:75 CSH %)","Natural Pasture||Chopping||Drying;Molasses","Natural Pasture||Chopping||Drying;Molasses",0.51153,43.84,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",18.43,"kg","natural pasture||chopping||drying;molasses"
"622","BO1087","T4 (25 NSC:75 CSH %)","Vigna unguiculata||Chopping||Drying||Sewinet variety; Noug Cake","Vigna unguiculata||Chopping||Drying||Sewinet variety; Noug Cake",0.37604,6.48,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",18.43,"kg","vigna unguiculata||chopping||drying||sewinet variety; noug cake"
"623","BO1087","T5 (100% CSH)","Entire Diet","Entire Diet",0.94539,43.8,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",18.6,"kg","entire diet"
"624","BO1087","T5 (100% CSH)","Natural Pasture||Chopping||Drying;Molasses","Natural Pasture||Chopping||Drying;Molasses",0.54469,43.84,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",18.6,"kg","natural pasture||chopping||drying;molasses"
"625","BO1087","T5 (100% CSH)","Vigna unguiculata||Chopping||Drying||Sewinet variety; Noug Cake","Vigna unguiculata||Chopping||Drying||Sewinet variety; Noug Cake",0.4007,6.48,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",18.6,"kg","vigna unguiculata||chopping||drying||sewinet variety; noug cake"
"626","BO1088","T1 (cassava peel untreated)","Entire Diet","Entire Diet",0.91062,30.11,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",NA,NA,"entire diet"
"627","BO1088","T2 (corn cob untreated)","Entire Diet","Entire Diet",0.8664,30.11,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",NA,NA,"entire diet"
"628","BO1088","T3 (treated cassava peel)","Entire Diet","Entire Diet",0.9792,30.11,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",NA,NA,"entire diet"
"629","BO1088","T4 (treated corn cob)","Entire Diet","Entire Diet",0.9472,30.11,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",NA,NA,"entire diet"
"630","BO1089","A. africana","Aspilia africana Leaves and Twigs","Aspilia africana Leaves and Twigs||Fresh",0.204,NA,"Feed Intake",NA,FALSE,NA,3,"individual","day","kg",12,"kg","aspilia africana leaves and twigs"
"631","BO1089","A. occidentale diet","Anacardium occidentale Leaves and Twigs","Anacardium occidentale  Leaves and Twigs||Fresh",0.243,NA,"Feed Intake",NA,FALSE,NA,3,"individual","day","kg",12,"kg","anacardium occidentale leaves and twigs"
"632","BO1089","A.barteri diet","Acioa barteri Leaves and Twigs","Acioa barteri Leaves and Twigs||Fresh",0.106,NA,"Feed Intake",NA,FALSE,NA,3,"individual","day","kg",12,"kg","acioa barteri leaves and twigs"
"633","BO1089","M.indica diet","Mangifera indica Leaves and Twigs","Mangifera indica Leaves and Twigs||Fresh",0.248,NA,"Feed Intake",NA,FALSE,NA,3,"individual","day","kg",12,"kg","mangifera indica leaves and twigs"
"634","BO1092","0 RCNS","Entire Diet","Entire Diet",0.45637,NA,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",6.74,"kg","entire diet"
"635","BO1092","10 RCNS","Entire Diet","Entire Diet",0.29457,NA,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",6.74,"kg","entire diet"
"636","BO1092","15 RCNS","Entire Diet","Entire Diet",0.20769,NA,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",6.74,"kg","entire diet"
"637","BO1092","5 RCNS","Entire Diet","Entire Diet",0.40216,NA,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",6.74,"kg","entire diet"
"638","BO1093","0CPM","Entire Diet","Entire Diet",0.49609,22.37,"Feed Intake",NA,TRUE,NA,1,"individual","day","kg",15,"kg","entire diet"
"639","BO1093","100 CPM","Entire Diet","Entire Diet",0.58099,22.37,"Feed Intake",NA,TRUE,NA,1,"individual","day","kg",17,"kg","entire diet"
"640","BO1093","60 CPM","Entire Diet","Entire Diet",0.55678,22.37,"Feed Intake",NA,TRUE,NA,1,"individual","day","kg",15.13,"kg","entire diet"
"641","BO1093","80 CPM","Entire Diet","Entire Diet",0.38891,22.37,"Feed Intake",NA,TRUE,NA,1,"individual","day","kg",15.5,"kg","entire diet"
"642","BO1095","Control Post-partum","Concentrate","Concentrate",0.0869166666666667,NA,"Feed Intake",NA,FALSE,NA,NA,"individual","day","kg",NA,NA,"concentrate"
"643","BO1095","Control Post-partum","Maize Ensiled","Corn||Ensilation",0.0378333333333333,NA,"Feed Intake",NA,FALSE,NA,NA,"individual","day","kg",NA,NA,"maize ensiled"
"644","BO1095","Control Post-partum","Entire Diet","Entire Diet",0.14175,NA,"Feed Intake",NA,TRUE,NA,NA,"individual","day","kg",NA,NA,"entire diet"
"645","BO1095","Control Post-partum","Rice Straw","Rice Straw",0.0233333333333333,NA,"Feed Intake",NA,FALSE,NA,NA,"individual","day","kg",NA,NA,"rice straw"
"646","BO1095","Treatment Post-partum","Concentrate","Concentrate",0.0894166666666667,NA,"Feed Intake",NA,FALSE,NA,NA,"individual","day","kg",NA,NA,"concentrate"
"647","BO1095","Treatment Post-partum","Maize Ensiled","Corn||Ensilation",0.0413333333333333,NA,"Feed Intake",NA,FALSE,NA,NA,"individual","day","kg",NA,NA,"maize ensiled"
"648","BO1095","Treatment Post-partum","Entire Diet","Entire Diet",0.14875,NA,"Feed Intake",NA,TRUE,NA,NA,"individual","day","kg",NA,NA,"entire diet"
"649","BO1095","Treatment Post-partum","Flaxseed Oil","Flaxseed Oil",0.35,NA,"Feed Intake",NA,FALSE,NA,NA,"individual","day","kg",NA,NA,"flaxseed oil"
"650","BO1095","Treatment Post-partum","Rice Straw","Rice Straw",0.024,NA,"Feed Intake",NA,FALSE,NA,NA,"individual","day","kg",NA,NA,"rice straw"
"651","BO1096","0% Sweet Potato Peels","Entire Diet","Entire Diet",0.7345,14.78,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",19.25,"kg","entire diet"
"652","BO1096","10% Sweet Potato Peels","Entire Diet","Entire Diet",0.9041,14.78,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",19.5,"kg","entire diet"
"653","BO1096","20% Sweet Potato Peels","Entire Diet","Entire Diet",0.6756,14.78,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",19.5,"kg","entire diet"
"654","BO1096","30% Sweet Potato Peels","Entire Diet","Entire Diet",0.7192,14.78,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",19.5,"kg","entire diet"
"655","BO1099","0  Cashew Nut Shell","Entire Diet","Entire Diet",0.0897,2.7,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",NA,NA,"entire diet"
"656","BO1099","0  Cashew Nut Shell","Panicum maximum Wilted","Panicum maximum||Wilting",0.3482,5.68,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",NA,NA,"panicum maximum wilted"
"657","BO1099","10  Cashew Nut Shell","Entire Diet","Entire Diet",0.0897,2.7,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",NA,NA,"entire diet"
"658","BO1099","10  Cashew Nut Shell","Panicum maximum Wilted","Panicum maximum||Wilting",0.3367,5.68,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",NA,NA,"panicum maximum wilted"
"659","BO1099","15  Cashew Nut Shell","Entire Diet","Entire Diet",0.0814,2.7,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",NA,NA,"entire diet"
"660","BO1099","15  Cashew Nut Shell","Panicum maximum Wilted","Panicum maximum||Wilting",0.36206,5.68,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",NA,NA,"panicum maximum wilted"
"661","BO1099","20  Cashew Nut Shell","Entire Diet","Entire Diet",0.0847,2.7,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",NA,NA,"entire diet"
"662","BO1099","20  Cashew Nut Shell","Panicum maximum Wilted","Panicum maximum||Wilting",0.3678,5.68,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",NA,NA,"panicum maximum wilted"
"663","CJ1000","280SES","Entire Diet","Entire Diet",0.677,1.4,"Feed Intake",NA,TRUE,NA,6,"individual","day","kg",18.02,"kg","entire diet"
"664","CJ1000","280SES","Pasture; Drying","Pasture; Drying",0.397,NA,"Feed Intake",NA,FALSE,NA,6,"individual","day","kg",18.02,"kg","pasture; drying"
"665","CJ1000","280SES","Sesbania sesban Leaves; Drying","Sesbania sesban Leaves; Drying",0.28,NA,"Feed Intake",NA,FALSE,NA,6,"individual","day","kg",18.02,"kg","sesbania sesban leaves; drying"
"666","CJ1000","300CFM","Entire Diet","Entire Diet",0.698,1.4,"Feed Intake",NA,TRUE,NA,6,"individual","day","kg",18,"kg","entire diet"
"667","CJ1000","300CFM","Pasture; Drying","Pasture; Drying",0.398,NA,"Feed Intake",NA,FALSE,NA,6,"individual","day","kg",18,"kg","pasture; drying"
"668","CJ1000","300CFM","Sesame Seed Cake; Wheat Bran","Sesame Seed Cake; Wheat Bran",0.3,NA,"Feed Intake",NA,FALSE,NA,6,"individual","day","kg",18,"kg","sesame seed cake; wheat bran"
"669","CJ1000","330ATELLA","Entire Diet","Entire Diet",0.73,1.4,"Feed Intake",NA,TRUE,NA,6,"individual","day","kg",18.03,"kg","entire diet"
"670","CJ1000","330ATELLA","Pasture; Drying","Pasture; Drying",0.4,NA,"Feed Intake",NA,FALSE,NA,6,"individual","day","kg",18.03,"kg","pasture; drying"
"671","CJ1000","330ATELLA","Tela","Tela",0.33,NA,"Feed Intake",NA,FALSE,NA,6,"individual","day","kg",18.03,"kg","tela"
"672","CJ1000","360FAIDH","Entire Diet","Entire Diet",0.735,1.4,"Feed Intake",NA,TRUE,NA,6,"individual","day","kg",18.05,"kg","entire diet"
"673","CJ1000","360FAIDH","Faidherbia albida; Drying","Faidherbia albida; Drying",0.36,NA,"Feed Intake",NA,FALSE,NA,6,"individual","day","kg",18.05,"kg","faidherbia albida; drying"
"674","CJ1000","360FAIDH","Pasture; Drying","Pasture; Drying",0.375,NA,"Feed Intake",NA,FALSE,NA,6,"individual","day","kg",18.05,"kg","pasture; drying"
"675","CJ1001","100 Percent","Acacia nilotica Leaves Dried","Acacia nilotica Leaves||Drying",0.3192,NA,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",25.3,"kg","acacia nilotica leaves dried"
"676","CJ1001","100 Percent","Entire Diet","Entire Diet",0.9788,NA,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",25.3,"kg","entire diet"
"677","CJ1001","100 Percent","Natural Pasture Dried","Pasture||Drying",0.4596,NA,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",25.3,"kg","natural pasture dried"
"678","CJ1001","100 Percent","Wheat Bran; Noug Seed  Cake","Wheat Bran; Noug Seed  Cake",0.2,NA,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",25.3,"kg","wheat bran; noug seed  cake"
"679","CJ1001","33 Percent","Acacia nilotica Leaves Dried","Acacia nilotica Leaves||Drying",0.1084,NA,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",25.2,"kg","acacia nilotica leaves dried"
"680","CJ1001","33 Percent","Entire Diet","Entire Diet",0.9374,NA,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",25.2,"kg","entire diet"
"681","CJ1001","33 Percent","Natural Pasture Dried","Pasture||Drying",0.5289,NA,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",25.2,"kg","natural pasture dried"
"682","CJ1001","33 Percent","Wheat Bran; Noug Seed  Cake","Wheat Bran; Noug Seed  Cake",0.3,NA,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",25.2,"kg","wheat bran; noug seed  cake"
"683","CJ1001","67 Percent","Acacia nilotica Leaves Dried","Acacia nilotica Leaves||Drying",0.2168,NA,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",25,"kg","acacia nilotica leaves dried"
"684","CJ1001","67 Percent","Entire Diet","Entire Diet",0.9491,NA,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",25,"kg","entire diet"
"685","CJ1001","67 Percent","Natural Pasture Dried","Pasture||Drying",0.4824,NA,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",25,"kg","natural pasture dried"
"686","CJ1001","67 Percent","Wheat Bran; Noug Seed  Cake","Wheat Bran; Noug Seed  Cake",0.25,NA,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",25,"kg","wheat bran; noug seed  cake"
"687","CJ1001","Zero Percent","Acacia nilotica Leaves Dried","Acacia nilotica Leaves||Drying",0,NA,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",25.6,"kg","acacia nilotica leaves dried"
"688","CJ1001","Zero Percent","Entire Diet","Entire Diet",0.8783,NA,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",25.6,"kg","entire diet"
"689","CJ1001","Zero Percent","Natural Pasture Dried","Pasture||Drying",0.5283,NA,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",25.6,"kg","natural pasture dried"
"690","CJ1001","Zero Percent","Wheat Bran; Noug Seed  Cake","Wheat Bran; Noug Seed  Cake",0.35,NA,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",25.6,"kg","wheat bran; noug seed  cake"
"691","CJ1003","Baobab","Entire Diet","Entire Diet",5.05,NA,"Feed Intake",NA,TRUE,NA,10,"individual","day","kg",179,"kg","entire diet"
"692","CJ1003","Soybean","Entire Diet","Entire Diet",4.99,NA,"Feed Intake",NA,TRUE,NA,10,"individual","day","kg",171,"kg","entire diet"
"693","CJ1003","Vachellia","Entire Diet","Entire Diet",4.35,NA,"Feed Intake",NA,TRUE,NA,10,"individual","day","kg",179,"kg","entire diet"
"694","CJ1004","Feed Blocks","Pennisetum purpureum","Elephant Grass",63,NA,"Feed Intake",NA,FALSE,NA,4,"individual","day","% feed offered",14.35,"kg","pennisetum purpureum"
"695","CJ1004","Feed Blocks","Entire Diet","Entire Diet",0.4644,NA,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",14.35,"kg","entire diet"
"696","CJ1004","Feed Blocks","Gliciridia sepium Leaves||Wilting;Leucaena leucocephala Leaves||Wilting","Gliciridia sepium Leaves||Wilting;Leucaena leucocephala Leaves||Wilting",36.9,NA,"Feed Intake",NA,FALSE,NA,4,"individual","day","% feed offered",14.35,"kg","gliciridia sepium leaves||wilting;leucaena leucocephala leaves||wilting"
"697","CJ1004","Gliricidia: leucaena","Pennisetum purpureum","Elephant Grass",45.3,NA,"Feed Intake",NA,FALSE,NA,4,"individual","day","% feed offered",14.33,"kg","pennisetum purpureum"
"698","CJ1004","Gliricidia: leucaena","Entire Diet","Entire Diet",0.7046,NA,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",14.33,"kg","entire diet"
"699","CJ1004","Maize off","Pennisetum purpureum","Elephant Grass",40.1,NA,"Feed Intake",NA,FALSE,NA,4,"individual","day","% feed offered",12.56,"kg","pennisetum purpureum"
"700","CJ1004","Maize off","Entire Diet","Entire Diet",0.633,NA,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",12.56,"kg","entire diet"
"701","CJ1004","Poult Manure","Pennisetum purpureum","Elephant Grass",51.1,NA,"Feed Intake",NA,FALSE,NA,4,"individual","day","% feed offered",11.88,"kg","pennisetum purpureum"
"702","CJ1004","Poult Manure","Entire Diet","Entire Diet",0.596,NA,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",11.88,"kg","entire diet"
"703","CJ1006","R1","Trifolium alexandrinum Straw Dried","Berseem Straw||Drying",10.56,NA,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",500,"kg","trifolium alexandrinum straw dried"
"704","CJ1006","R1","Concentrate","Concentrate Feed Mixture",3.49,NA,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",500,"kg","concentrate"
"705","CJ1006","R1","Entire Diet","Entire Diet",15.9,NA,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",500,"kg","entire diet"
"706","CJ1006","R1","Rice Straw","Rice Straw",3.54,NA,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",500,"kg","rice straw"
"707","CJ1006","R2","Trifolium alexandrinum Straw Dried","Berseem Straw||Drying",10.69,NA,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",500,"kg","trifolium alexandrinum straw dried"
"708","CJ1006","R2","Concentrate","Concentrate Feed Mixture",1.77,NA,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",500,"kg","concentrate"
"709","CJ1006","R2","Entire Diet","Entire Diet",16.1,NA,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",500,"kg","entire diet"
"710","CJ1006","R2","Moringa oleifera","Moringa oleifera",1.78,NA,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",500,"kg","moringa oleifera"
"711","CJ1006","R2","Rice Straw","Rice Straw",3.59,NA,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",500,"kg","rice straw"
"712","CJ1006","R3","Trifolium alexandrinum Straw Dried","Berseem Straw||Drying",10.55,NA,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",500,"kg","trifolium alexandrinum straw dried"
"713","CJ1006","R3","Concentrate","Concentrate Feed Mixture",0,NA,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",500,"kg","concentrate"
"714","CJ1006","R3","Entire Diet","Entire Diet",15.89,NA,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",500,"kg","entire diet"
"715","CJ1006","R3","Moringa oleifera","Moringa oleifera",3.52,NA,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",500,"kg","moringa oleifera"
"716","CJ1006","R3","Rice Straw","Rice Straw",3.54,NA,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",500,"kg","rice straw"
"717","CJ1007","alfalfa hay goat","Alfalfa Dried","Alfalfa||Drying",0.845955855186206,NA,"Feed Intake",NA,FALSE,NA,9,"individual","day","kg",25.93,"kg","alfalfa dried"
"718","CJ1007","alfalfa hay goat","Concentrate","Concentrate",0.404132945217317,NA,"Feed Intake",NA,FALSE,NA,9,"individual","day","kg",25.93,"kg","concentrate"
"719","CJ1007","alfalfa hay goat","Entire Diet","Entire Diet",1.25008880040352,NA,"Feed Intake",NA,TRUE,NA,9,"individual","day","kg",25.93,"kg","entire diet"
"720","CJ1007","alfalfa hay sheep","Alfalfa Dried","Alfalfa||Drying",0.86292822205487,NA,"Feed Intake",NA,FALSE,NA,9,"individual","day","kg",26.42,"kg","alfalfa dried"
"721","CJ1007","alfalfa hay sheep","Concentrate","Concentrate",0.406700809584267,NA,"Feed Intake",NA,FALSE,NA,9,"individual","day","kg",26.42,"kg","concentrate"
"722","CJ1007","alfalfa hay sheep","Entire Diet","Entire Diet",1.26962903163914,NA,"Feed Intake",NA,TRUE,NA,9,"individual","day","kg",26.42,"kg","entire diet"
"723","CJ1007","mixture forage goat","Acacia saligna||Chopping||Drying;Prosopis juliflora||Chopping||Drying;Leucaena leucocephala||Chopping||Drying","Acacia saligna||Chopping||Drying;Prosopis juliflora||Chopping||Drying;Leucaena leucocephala||Chopping||Drying",0.366156131315591,NA,"Feed Intake",NA,FALSE,NA,9,"individual","day","kg",25,"kg","acacia saligna||chopping||drying;prosopis juliflora||chopping||drying;leucaena leucocephala||chopping||drying"
"724","CJ1007","mixture forage goat","Concentrate","Concentrate",0.403722073337587,NA,"Feed Intake",NA,FALSE,NA,9,"individual","day","kg",25,"kg","concentrate"
"725","CJ1007","mixture forage goat","Entire Diet","Entire Diet",0.769878204653178,NA,"Feed Intake",NA,TRUE,NA,9,"individual","day","kg",25,"kg","entire diet"
"726","CJ1007","mixture forage sheep","Acacia saligna||Chopping||Drying;Prosopis juliflora||Chopping||Drying;Leucaena leucocephala||Chopping||Drying","Acacia saligna||Chopping||Drying;Prosopis juliflora||Chopping||Drying;Leucaena leucocephala||Chopping||Drying",0.416036412494344,NA,"Feed Intake",NA,FALSE,NA,9,"individual","day","kg",26.71,"kg","acacia saligna||chopping||drying;prosopis juliflora||chopping||drying;leucaena leucocephala||chopping||drying"
"727","CJ1007","mixture forage sheep","Concentrate","Concentrate",0.415566447611549,NA,"Feed Intake",NA,FALSE,NA,9,"individual","day","kg",26.71,"kg","concentrate"
"728","CJ1007","mixture forage sheep","Entire Diet","Entire Diet",0.831602860105893,NA,"Feed Intake",NA,TRUE,NA,9,"individual","day","kg",26.71,"kg","entire diet"
"729","CJ1012","B","Balanites aegyptiaca Dried","Balanites aegyptiaca||Drying",1.74525,NA,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",12.4,"kg","balanites aegyptiaca dried"
"730","CJ1012","B","Sorghum Straw Crushed","Sorghum Straw||Crushing||Sariasso 16",5.97475,NA,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",12.4,"kg","sorghum straw crushed"
"731","CJ1012","C","Balanites aegyptiaca Dried","Balanites aegyptiaca||Drying",3.4815,NA,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",12.3,"kg","balanites aegyptiaca dried"
"732","CJ1012","C","Sorghum Straw Crushed","Sorghum Straw||Crushing||Sariasso 16",5.8875,NA,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",12.3,"kg","sorghum straw crushed"
"733","CJ1012","Control","Sorghum Straw Crushed","Sorghum Straw||Crushing||Sariasso 16",4.6625,NA,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",12.3,"kg","sorghum straw crushed"
"734","CJ1015","20%ALH","Entire Diet","Entire Diet",1.14407369730753,NA,"Feed Intake",NA,TRUE,NA,10,"individual","day","kg",38.9,"kg","entire diet"
"735","CJ1015","40%ALH","Entire Diet","Entire Diet",1.21749842911176,NA,"Feed Intake",NA,TRUE,NA,10,"individual","day","kg",39.9,"kg","entire diet"
"736","CJ1015","60%ALH","Entire Diet","Entire Diet",1.18516000526661,NA,"Feed Intake",NA,TRUE,NA,10,"individual","day","kg",38.3,"kg","entire diet"
"737","CJ1015","Control","Entire Diet","Entire Diet",1.18589457648012,NA,"Feed Intake",NA,TRUE,NA,10,"individual","day","kg",39.8,"kg","entire diet"
"738","CJ1016","T1","Entire Diet","Entire Diet",0.386,22,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",10.05,"kg","entire diet"
"739","CJ1016","T1","Gmelina arborea Leaves Wilted","Gmelina leaves||Wilting",0.288,21.5,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",10.05,"kg","gmelina arborea leaves wilted"
"740","CJ1016","T2","Entire Diet","Entire Diet",0.2525,22,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",10.05,"kg","entire diet"
"741","CJ1016","T2","Tamarind Wilted","Tamarindus indica||Wilting",0.1525,21.5,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",10.05,"kg","tamarind wilted"
